,Season,Round,HomeTeam,AwayTeam
2526,0405,9,Académica,U. Leiria
2527,0405,9,SL Benfica,V. Setúbal
2528,0405,9,FC Porto,Sporting CP
2529,0405,10,Estoril,Académica
2530,0405,10,Belenenses,Moreirense
2531,0405,10,V. Setúbal,Nacional
2532,0405,10,Penafiel,Beira-Mar
2533,0405,10,Gil Vicente,FC Porto
2534,0405,10,Marítimo,SL Benfica
2535,0405,10,U. Leiria,SC Braga
2536,0405,10,Sporting CP,Boavista
2537,0405,10,Rio Ave,V. Guimarães
2538,0405,11,Nacional,Marítimo
2539,0405,11,FC Porto,Boavista
2540,0405,11,Beira-Mar,Sporting CP
2541,0405,11,Moreirense,Penafiel
2542,0405,11,SC Braga,Estoril
2543,0405,11,V. Guimarães,U. Leiria
2544,0405,11,Gil Vicente,V. Setúbal
2545,0405,11,SL Benfica,Rio Ave
2546,0405,11,Académica,Belenenses
2547,0405,12,Boavista,Beira-Mar
2548,0405,12,Belenenses,SC Braga
2549,0405,12,Rio Ave,Nacional
2550,0405,12,Estoril,V. Guimarães
2551,0405,12,Marítimo,Gil Vicente
2552,0405,12,Penafiel,Académica
2553,0405,12,U. Leiria,SL Benfica
2554,0405,12,Sporting CP,Moreirense
2555,0405,12,V. Setúbal,FC Porto
2556,0405,13,FC Porto,Beira-Mar
2557,0405,13,V. Guimarães,Belenenses
2558,0405,13,Nacional,U. Leiria
2559,0405,13,SC Braga,Penafiel
2560,0405,13,Moreirense,Boavista
2561,0405,13,Gil Vicente,Rio Ave
2562,0405,13,V. Setúbal,Marítimo
2563,0405,13,Académica,Sporting CP
2564,0405,13,SL Benfica,Estoril
2565,0405,14,Boavista,Académica
2566,0405,14,Rio Ave,V. Setúbal
2567,0405,14,Sporting CP,SC Braga
2568,0405,14,Penafiel,V. Guimarães
2569,0405,14,Estoril,Nacional
2570,0405,14,U. Leiria,Gil Vicente
2571,0405,14,Beira-Mar,Moreirense
2572,0405,14,Belenenses,SL Benfica
2573,0405,14,Marítimo,FC Porto
2574,0405,15,FC Porto,Moreirense
2575,0405,15,SC Braga,Boavista
2576,0405,15,SL Benfica,Penafiel
2577,0405,15,Marítimo,Rio Ave
2578,0405,15,Gil Vicente,Estoril
2579,0405,15,Nacional,Belenenses
2580,0405,15,Académica,Beira-Mar
2581,0405,15,V. Setúbal,U. Leiria
2582,0405,15,V. Guimarães,Sporting CP
2583,0405,16,Estoril,V. Setúbal
2584,0405,16,Boavista,V. Guimarães
2585,0405,16,Sporting CP,SL Benfica
2586,0405,16,Moreirense,Académica
2587,0405,16,Belenenses,Gil Vicente
2588,0405,16,Penafiel,Nacional
2589,0405,16,Beira-Mar,SC Braga
2590,0405,16,FC Porto,Rio Ave
2591,0405,16,U. Leiria,Marítimo
2592,0405,17,V. Guimarães,Beira-Mar
2593,0405,17,Académica,FC Porto
2594,0405,17,Gil Vicente,Penafiel
2595,0405,17,Rio Ave,U. Leiria
2596,0405,17,Marítimo,Estoril
2597,0405,17,SC Braga,Moreirense
2598,0405,17,Nacional,Sporting CP
2599,0405,17,SL Benfica,Boavista
2600,0405,17,V. Setúbal,Belenenses
2601,0405,18,SC Braga,Académica
2602,0405,18,V. Guimarães,Moreirense
2603,0405,18,V. Setúbal,Penafiel
2604,0405,18,Nacional,Boavista
2605,0405,18,SL Benfica,Beira-Mar
2606,0405,18,Rio Ave,Estoril
2607,0405,18,Marítimo,Belenenses
2608,0405,18,Gil Vicente,Sporting CP
2609,0405,18,U. Leiria,FC Porto
2610,0405,19,Académica,V. Guimarães
2611,0405,19,Moreirense,SL Benfica
2612,0405,19,Penafiel,Marítimo
2613,0405,19,Beira-Mar,Nacional
2614,0405,19,Estoril,U. Leiria
2615,0405,19,Belenenses,Rio Ave
2616,0405,19,Boavista,Gil Vicente
2617,0405,19,FC Porto,SC Braga
2618,0405,19,Sporting CP,V. Setúbal
2619,0405,20,V. Guimarães,SC Braga
2620,0405,20,Rio Ave,Penafiel
2621,0405,20,U. Leiria,Belenenses
2622,0405,20,Estoril,FC Porto
2623,0405,20,Gil Vicente,Beira-Mar
2624,0405,20,Nacional,Moreirense
2625,0405,20,Marítimo,Sporting CP
2626,0405,20,SL Benfica,Académica
2627,0405,20,V. Setúbal,Boavista
2628,0405,21,Belenenses,Estoril
2629,0405,21,SC Braga,SL Benfica
2630,0405,21,Moreirense,Gil Vicente
2631,0405,21,Boavista,Marítimo
2632,0405,21,Beira-Mar,V. Setúbal
2633,0405,21,Académica,Nacional
2634,0405,21,Penafiel,U. Leiria
2635,0405,21,Sporting CP,Rio Ave
2636,0405,21,FC Porto,V. Guimarães
2637,0405,22,Nacional,SC Braga
2638,0405,22,Belenenses,FC Porto
2639,0405,22,Marítimo,Beira-Mar
2640,0405,22,V. Setúbal,Moreirense
2641,0405,22,Estoril,Penafiel
2642,0405,22,Gil Vicente,Académica
2643,0405,22,Rio Ave,Boavista
2644,0405,22,U. Leiria,Sporting CP
2645,0405,22,SL Benfica,V. Guimarães
2646,0405,23,SC Braga,Gil Vicente
2647,0405,23,Penafiel,Belenenses
2648,0405,23,Boavista,U. Leiria
2649,0405,23,Moreirense,Marítimo
2650,0405,23,Académica,V. Setúbal
2651,0405,23,Beira-Mar,Rio Ave
2652,0405,23,V. Guimarães,Nacional
2653,0405,23,FC Porto,SL Benfica
2654,0405,23,Sporting CP,Estoril
2655,0405,24,Gil Vicente,V. Guimarães
2656,0405,24,Estoril,Boavista
2657,0405,24,Penafiel,FC Porto
2658,0405,24,Rio Ave,Moreirense
2659,0405,24,Marítimo,Académica
2660,0405,24,U. Leiria,Beira-Mar
2661,0405,24,Belenenses,Sporting CP
2662,0405,24,Nacional,SL Benfica
2663,0405,24,V. Setúbal,SC Braga
2664,0405,25,FC Porto,Nacional
2665,0405,25,SC Braga,Marítimo
2666,0405,25,SL Benfica,Gil Vicente
2667,0405,25,Académica,Rio Ave
2668,0405,25,Moreirense,U. Leiria
2669,0405,25,Beira-Mar,Estoril
2670,0405,25,Sporting CP,Penafiel
2671,0405,25,V. Guimarães,V. Setúbal
2672,0405,25,Boavista,Belenenses
2673,0405,26,Marítimo,V. Guimarães
2674,0405,26,Penafiel,Boavista
2675,0405,26,V. Setúbal,SL Benfica
2676,0405,26,Belenenses,Beira-Mar
2677,0405,26,Gil Vicente,Nacional
2678,0405,26,U. Leiria,Académica
2679,0405,26,Estoril,Moreirense
2680,0405,26,Rio Ave,SC Braga
2681,0405,26,Sporting CP,FC Porto
2682,0405,27,V. Guimarães,Rio Ave
2683,0405,27,Boavista,Sporting CP
2684,0405,27,Moreirense,Belenenses
2685,0405,27,Nacional,V. Setúbal
2686,0405,27,Beira-Mar,Penafiel
2687,0405,27,Académica,Estoril
2688,0405,27,FC Porto,Gil Vicente
2689,0405,27,SL Benfica,Marítimo
2690,0405,27,SC Braga,U. Leiria
2691,0405,28,Marítimo,Nacional
2692,0405,28,Boavista,FC Porto
2693,0405,28,V. Setúbal,Gil Vicente
2694,0405,28,U. Leiria,V. Guimarães
2695,0405,28,Penafiel,Moreirense
2696,0405,28,Rio Ave,SL Benfica
2697,0405,28,Sporting CP,Beira-Mar
2698,0405,28,Belenenses,Académica
2699,0405,28,Estoril,SC Braga
2700,0405,29,Beira-Mar,Boavista
2701,0405,29,FC Porto,V. Setúbal
2702,0405,29,SL Benfica,U. Leiria
2703,0405,29,Gil Vicente,Marítimo
2704,0405,29,Nacional,Rio Ave
2705,0405,29,Académica,Penafiel
2706,0405,29,V. Guimarães,Estoril
2707,0405,29,SC Braga,Belenenses
2708,0405,29,Moreirense,Sporting CP
2709,0405,30,Belenenses,V. Guimarães
2710,0405,30,Boavista,Moreirense
2711,0405,30,Sporting CP,Académica
2712,0405,30,Marítimo,V. Setúbal
2713,0405,30,Rio Ave,Gil Vicente
2714,0405,30,U. Leiria,Nacional
2715,0405,30,Estoril,SL Benfica
2716,0405,30,Beira-Mar,FC Porto
2717,0405,30,Penafiel,SC Braga
2718,0405,31,Académica,Boavista
2719,0405,31,V. Setúbal,Rio Ave
2720,0405,31,Gil Vicente,U. Leiria
2721,0405,31,Nacional,Estoril
2722,0405,31,Moreirense,Beira-Mar
2723,0405,31,SL Benfica,Belenenses
2724,0405,31,FC Porto,Marítimo
2725,0405,31,SC Braga,Sporting CP
2726,0405,31,V. Guimarães,Penafiel
2727,0405,32,Belenenses,Nacional
2728,0405,32,Boavista,SC Braga
2729,0405,32,Penafiel,SL Benfica
2730,0405,32,Rio Ave,Marítimo
2731,0405,32,U. Leiria,V. Setúbal
2732,0405,32,Estoril,Gil Vicente
2733,0405,32,Beira-Mar,Académica
2734,0405,32,Moreirense,FC Porto
2735,0405,32,Sporting CP,V. Guimarães
2736,0405,33,Académica,Moreirense
2737,0405,33,Marítimo,U. Leiria
2738,0405,33,V. Setúbal,Estoril
2739,0405,33,Gil Vicente,Belenenses
2740,0405,33,Nacional,Penafiel
2741,0405,33,V. Guimarães,Boavista
2742,0405,33,Rio Ave,FC Porto
2743,0405,33,SC Braga,Beira-Mar
2744,0405,33,SL Benfica,Sporting CP
2745,0405,34,Belenenses,V. Setúbal
2746,0405,34,Beira-Mar,V. Guimarães
2747,0405,34,Penafiel,Gil Vicente
2748,0405,34,U. Leiria,Rio Ave
2749,0405,34,Estoril,Marítimo
2750,0405,34,FC Porto,Académica
2751,0405,34,Sporting CP,Nacional
2752,0405,34,Boavista,SL Benfica
2753,0405,34,Moreirense,SC Braga
2754,0506,1,Sporting CP,Belenenses
2755,0506,1,Boavista,V. Setúbal
2756,0506,1,Académica,SL Benfica
2757,0506,1,Gil Vicente,Marítimo
2758,0506,1,Penafiel,Rio Ave
2759,0506,1,Paços Ferreira,Nacional
2760,0506,1,FC Porto,E. Amadora
2761,0506,1,V. Guimarães,Naval
2762,0506,1,U. Leiria,SC Braga
2763,0506,2,E. Amadora,Boavista
2764,0506,2,Naval,FC Porto
2765,0506,2,Rio Ave,V. Guimarães
2766,0506,2,SC Braga,Penafiel
2767,0506,2,Belenenses,U. Leiria
2768,0506,2,Marítimo,Sporting CP
2769,0506,2,SL Benfica,Gil Vicente
2770,0506,2,Nacional,Académica
2771,0506,2,V. Setúbal,Paços Ferreira
2772,0506,3,E. Amadora,Naval
2773,0506,3,FC Porto,Rio Ave
2774,0506,3,V. Guimarães,SC Braga
2775,0506,3,Penafiel,Belenenses
2776,0506,3,U. Leiria,Marítimo
2777,0506,3,Sporting CP,SL Benfica
2778,0506,3,Gil Vicente,Nacional
2779,0506,3,Académica,V. Setúbal
2780,0506,3,Boavista,Paços Ferreira
2781,0506,4,Naval,Boavista
2782,0506,4,Rio Ave,E. Amadora
2783,0506,4,SC Braga,FC Porto
2784,0506,4,Belenenses,V. Guimarães
2785,0506,4,Marítimo,Penafiel
2786,0506,4,SL Benfica,U. Leiria
2787,0506,4,Nacional,Sporting CP
2788,0506,4,V. Setúbal,Gil Vicente
2789,0506,4,Paços Ferreira,Académica
2790,0506,5,Penafiel,SL Benfica
2791,0506,5,V. Guimarães,Marítimo
2792,0506,5,FC Porto,Belenenses
2793,0506,5,Naval,Rio Ave
2794,0506,5,E. Amadora,SC Braga
2795,0506,5,U. Leiria,Nacional
2796,0506,5,Gil Vicente,Paços Ferreira
2797,0506,5,Sporting CP,V. Setúbal
2798,0506,5,Boavista,Académica
2799,0506,6,Belenenses,E. Amadora
2800,0506,6,Rio Ave,Boavista
2801,0506,6,Académica,Gil Vicente
2802,0506,6,Nacional,Penafiel
2803,0506,6,V. Setúbal,U. Leiria
2804,0506,6,Marítimo,FC Porto
2805,0506,6,Paços Ferreira,Sporting CP
2806,0506,6,SL Benfica,V. Guimarães
2807,0506,6,SC Braga,Naval
2808,0506,7,Rio Ave,SC Braga
2809,0506,7,V. Guimarães,Nacional
2810,0506,7,FC Porto,SL Benfica
2811,0506,7,Penafiel,V. Setúbal
2812,0506,7,E. Amadora,Marítimo
2813,0506,7,U. Leiria,Paços Ferreira
2814,0506,7,Sporting CP,Académica
2815,0506,7,Naval,Belenenses
2816,0506,7,Boavista,Gil Vicente
2817,0506,8,Belenenses,Rio Ave
2818,0506,8,SC Braga,Boavista
2819,0506,8,SL Benfica,E. Amadora
2820,0506,8,Académica,U. Leiria
2821,0506,8,Marítimo,Naval
2822,0506,8,Paços Ferreira,Penafiel
2823,0506,8,V. Setúbal,V. Guimarães
2824,0506,8,Gil Vicente,Sporting CP
2825,0506,8,Nacional,FC Porto
2826,0506,9,FC Porto,V. Setúbal
2827,0506,9,Naval,SL Benfica
2828,0506,9,U. Leiria,Gil Vicente
2829,0506,9,E. Amadora,Nacional
2830,0506,9,Rio Ave,Marítimo
2831,0506,9,Penafiel,Académica
2832,0506,9,V. Guimarães,Paços Ferreira
2833,0506,9,Boavista,Sporting CP
2834,0506,9,SC Braga,Belenenses
2835,0506,10,Sporting CP,U. Leiria
2836,0506,10,Marítimo,SC Braga
2837,0506,10,Belenenses,Boavista
2838,0506,10,Nacional,Naval
2839,0506,10,V. Setúbal,E. Amadora
2840,0506,10,Gil Vicente,Penafiel
2841,0506,10,SL Benfica,Rio Ave
2842,0506,10,Paços Ferreira,FC Porto
2843,0506,10,Académica,V. Guimarães
2844,0506,11,V. Guimarães,Gil Vicente
2845,0506,11,SC Braga,SL Benfica
2846,0506,11,FC Porto,Académica
2847,0506,11,Naval,V. Setúbal
2848,0506,11,Rio Ave,Nacional
2849,0506,11,E. Amadora,Paços Ferreira
2850,0506,11,Penafiel,Sporting CP
2851,0506,11,Boavista,U. Leiria
2852,0506,11,Belenenses,Marítimo
2853,0506,12,Nacional,SC Braga
2854,0506,12,Marítimo,Boavista
2855,0506,12,V. Setúbal,Rio Ave
2856,0506,12,U. Leiria,Penafiel
2857,0506,12,Paços Ferreira,Naval
2858,0506,12,Académica,E. Amadora
2859,0506,12,Sporting CP,V. Guimarães
2860,0506,12,SL Benfica,Belenenses
2861,0506,12,Gil Vicente,FC Porto
2862,0506,13,FC Porto,Sporting CP
2863,0506,13,Belenenses,Nacional
2864,0506,13,Marítimo,SL Benfica
2865,0506,13,Naval,Académica
2866,0506,13,Rio Ave,Paços Ferreira
2867,0506,13,E. Amadora,Gil Vicente
2868,0506,13,Boavista,Penafiel
2869,0506,13,SC Braga,V. Setúbal
2870,0506,13,V. Guimarães,U. Leiria
2871,0506,14,Sporting CP,E. Amadora
2872,0506,14,Nacional,Marítimo
2873,0506,14,U. Leiria,FC Porto
2874,0506,14,Penafiel,V. Guimarães
2875,0506,14,Académica,Rio Ave
2876,0506,14,Gil Vicente,Naval
2877,0506,14,Paços Ferreira,SC Braga
2878,0506,14,SL Benfica,Boavista
2879,0506,14,V. Setúbal,Belenenses
2880,0506,15,Naval,Sporting CP
2881,0506,15,E. Amadora,U. Leiria
2882,0506,15,Marítimo,V. Setúbal
2883,0506,15,Belenenses,Paços Ferreira
2884,0506,15,Rio Ave,Gil Vicente
2885,0506,15,SC Braga,Académica
2886,0506,15,SL Benfica,Nacional
2887,0506,15,FC Porto,Penafiel
2888,0506,15,Boavista,V. Guimarães
2889,0506,16,Sporting CP,Rio Ave
2890,0506,16,Paços Ferreira,Marítimo
2891,0506,16,U. Leiria,Naval
2892,0506,16,Académica,Belenenses
2893,0506,16,Gil Vicente,SC Braga
2894,0506,16,V. Setúbal,SL Benfica
2895,0506,16,Boavista,Nacional
2896,0506,16,Penafiel,E. Amadora
2897,0506,16,V. Guimarães,FC Porto
2898,0506,17,Belenenses,Gil Vicente
2899,0506,17,Nacional,V. Setúbal
2900,0506,17,Marítimo,Académica
2901,0506,17,Naval,Penafiel
2902,0506,17,SC Braga,Sporting CP
2903,0506,17,E. Amadora,V. Guimarães
2904,0506,17,SL Benfica,Paços Ferreira
2905,0506,17,FC Porto,Boavista
2906,0506,17,Rio Ave,U. Leiria
2907,0506,18,SC Braga,U. Leiria
2908,0506,18,Belenenses,Sporting CP
2909,0506,18,Naval,V. Guimarães
2910,0506,18,Rio Ave,Penafiel
2911,0506,18,Nacional,Paços Ferreira
2912,0506,18,Marítimo,Gil Vicente
2913,0506,18,SL Benfica,Académica
2914,0506,18,E. Amadora,FC Porto
2915,0506,18,V. Setúbal,Boavista
2916,0506,19,Penafiel,SC Braga
2917,0506,19,Gil Vicente,SL Benfica
2918,0506,19,Paços Ferreira,V. Setúbal
2919,0506,19,V. Guimarães,Rio Ave
2920,0506,19,Académica,Nacional
2921,0506,19,Boavista,E. Amadora
2922,0506,19,Sporting CP,Marítimo
2923,0506,19,FC Porto,Naval
2924,0506,19,U. Leiria,Belenenses
2925,0506,20,Paços Ferreira,Boavista
2926,0506,20,Naval,E. Amadora
2927,0506,20,SL Benfica,Sporting CP
2928,0506,20,Belenenses,Penafiel
2929,0506,20,Marítimo,U. Leiria
2930,0506,20,Nacional,Gil Vicente
2931,0506,20,Rio Ave,FC Porto
2932,0506,20,SC Braga,V. Guimarães
2933,0506,20,V. Setúbal,Académica
2934,0506,21,Boavista,Naval
2935,0506,21,Académica,Paços Ferreira
2936,0506,21,Sporting CP,Nacional
2937,0506,21,U. Leiria,SL Benfica
2938,0506,21,Penafiel,Marítimo
2939,0506,21,Gil Vicente,V. Setúbal
2940,0506,21,E. Amadora,Rio Ave
2941,0506,21,V. Guimarães,Belenenses
2942,0506,21,FC Porto,SC Braga
2943,0506,22,Académica,Boavista
2944,0506,22,Belenenses,FC Porto
2945,0506,22,Rio Ave,Naval
2946,0506,22,SC Braga,E. Amadora
2947,0506,22,Nacional,U. Leiria
2948,0506,22,Paços Ferreira,Gil Vicente
2949,0506,22,V. Setúbal,Sporting CP
2950,0506,22,SL Benfica,Penafiel
2951,0506,22,Marítimo,V. Guimarães
2952,0506,23,Boavista,Rio Ave
2953,0506,23,V. Guimarães,SL Benfica
2954,0506,23,Sporting CP,Paços Ferreira
2955,0506,23,Penafiel,Nacional
2956,0506,23,E. Amadora,Belenenses
2957,0506,23,Gil Vicente,Académica
2958,0506,23,FC Porto,Marítimo
2959,0506,23,Naval,SC Braga
2960,0506,23,U. Leiria,V. Setúbal
2961,0506,24,Gil Vicente,Boavista
2962,0506,24,Nacional,V. Guimarães
2963,0506,24,Académica,Sporting CP
2964,0506,24,V. Setúbal,Penafiel
2965,0506,24,Paços Ferreira,U. Leiria
2966,0506,24,Belenenses,Naval
2967,0506,24,Marítimo,E. Amadora
2968,0506,24,SL Benfica,FC Porto
2969,0506,24,SC Braga,Rio Ave
2970,0506,25,V. Guimarães,V. Setúbal
2971,0506,25,Naval,Marítimo
2972,0506,25,Boavista,SC Braga
2973,0506,25,E. Amadora,SL Benfica
2974,0506,25,Penafiel,Paços Ferreira
2975,0506,25,U. Leiria,Académica
2976,0506,25,FC Porto,Nacional
2977,0506,25,Sporting CP,Gil Vicente
2978,0506,25,Rio Ave,Belenenses
2979,0506,26,V. Setúbal,FC Porto
2980,0506,26,Gil Vicente,U. Leiria
2981,0506,26,Académica,Penafiel
2982,0506,26,Marítimo,Rio Ave
2983,0506,26,Sporting CP,Boavista
2984,0506,26,Paços Ferreira,V. Guimarães
2985,0506,26,Nacional,E. Amadora
2986,0506,26,SL Benfica,Naval
2987,0506,26,Belenenses,SC Braga
2988,0506,27,Naval,Nacional
2989,0506,27,Boavista,Belenenses
2990,0506,27,FC Porto,Paços Ferreira
2991,0506,27,E. Amadora,V. Setúbal
2992,0506,27,SC Braga,Marítimo
2993,0506,27,V. Guimarães,Académica
2994,0506,27,Penafiel,Gil Vicente
2995,0506,27,Rio Ave,SL Benfica
2996,0506,27,U. Leiria,Sporting CP
2997,0506,28,SL Benfica,SC Braga
2998,0506,28,Nacional,Rio Ave
2999,0506,28,Marítimo,Belenenses
3000,0506,28,Paços Ferreira,E. Amadora
3001,0506,28,V. Setúbal,Naval
3002,0506,28,Gil Vicente,V. Guimarães
3003,0506,28,Académica,FC Porto
3004,0506,28,Sporting CP,Penafiel
3005,0506,28,U. Leiria,Boavista
3006,0506,29,SC Braga,Nacional
3007,0506,29,Naval,Paços Ferreira
3008,0506,29,V. Guimarães,Sporting CP
3009,0506,29,Belenenses,SL Benfica
3010,0506,29,Penafiel,U. Leiria
3011,0506,29,E. Amadora,Académica
3012,0506,29,Boavista,Marítimo
3013,0506,29,FC Porto,Gil Vicente
3014,0506,29,Rio Ave,V. Setúbal
3015,0506,30,Nacional,Belenenses
3016,0506,30,U. Leiria,V. Guimarães
3017,0506,30,Sporting CP,FC Porto
3018,0506,30,Paços Ferreira,Rio Ave
3019,0506,30,Académica,Naval
3020,0506,30,Gil Vicente,E. Amadora
3021,0506,30,SL Benfica,Marítimo
3022,0506,30,V. Setúbal,SC Braga
3023,0506,30,Penafiel,Boavista
3024,0506,31,Belenenses,V. Setúbal
3025,0506,31,FC Porto,U. Leiria
3026,0506,31,V. Guimarães,Penafiel
3027,0506,31,Rio Ave,Académica
3028,0506,31,Naval,Gil Vicente
3029,0506,31,E. Amadora,Sporting CP
3030,0506,31,Boavista,SL Benfica
3031,0506,31,Marítimo,Nacional
3032,0506,31,SC Braga,Paços Ferreira
3033,0506,32,V. Guimarães,Boavista
3034,0506,32,Penafiel,FC Porto
3035,0506,32,Paços Ferreira,Belenenses
3036,0506,32,Gil Vicente,Rio Ave
3037,0506,32,V. Setúbal,Marítimo
3038,0506,32,U. Leiria,E. Amadora
3039,0506,32,Nacional,SL Benfica
3040,0506,32,Sporting CP,Naval
3041,0506,32,Académica,SC Braga
3042,0506,33,Nacional,Boavista
3043,0506,33,SL Benfica,V. Setúbal
3044,0506,33,Marítimo,Paços Ferreira
3045,0506,33,Belenenses,Académica
3046,0506,33,SC Braga,Gil Vicente
3047,0506,33,Rio Ave,Sporting CP
3048,0506,33,Naval,U. Leiria
3049,0506,33,E. Amadora,Penafiel
3050,0506,33,FC Porto,V. Guimarães
3051,0506,34,V. Setúbal,Nacional
3052,0506,34,Boavista,FC Porto
3053,0506,34,Académica,Marítimo
3054,0506,34,Gil Vicente,Belenenses
3055,0506,34,Sporting CP,SC Braga
3056,0506,34,U. Leiria,Rio Ave
3057,0506,34,Penafiel,Naval
3058,0506,34,V. Guimarães,E. Amadora
3059,0506,34,Paços Ferreira,SL Benfica
3060,0607,1,FC Porto,U. Leiria
3061,0607,1,Beira-Mar,Desp. Aves
3062,0607,1,SC Braga,Paços Ferreira
3063,0607,1,Sporting CP,Boavista
3064,0607,1,Naval,E. Amadora
3065,0607,1,Marítimo,Nacional
3066,0607,1,V. Setúbal,Académica
3067,0607,1,SL Benfica,Belenenses
3068,0607,2,Desp. Aves,SC Braga
3069,0607,2,Nacional,Sporting CP
3070,0607,2,Boavista,SL Benfica
3071,0607,2,Paços Ferreira,Marítimo
3072,0607,2,Belenenses,V. Setúbal
3073,0607,2,Académica,Naval
3074,0607,2,E. Amadora,FC Porto
3075,0607,2,U. Leiria,Beira-Mar
3076,0607,3,Sporting CP,Paços Ferreira
3077,0607,3,Académica,Belenenses
3078,0607,3,Beira-Mar,E. Amadora
3079,0607,3,Marítimo,Desp. Aves
3080,0607,3,SL Benfica,Nacional
3081,0607,3,Naval,FC Porto
3082,0607,3,SC Braga,U. Leiria
3083,0607,3,V. Setúbal,Boavista
3084,0607,4,FC Porto,Beira-Mar
3085,0607,4,Paços Ferreira,SL Benfica
3086,0607,4,E. Amadora,SC Braga
3087,0607,4,Desp. Aves,Sporting CP
3088,0607,4,Belenenses,Naval
3089,0607,4,Nacional,V. Setúbal
3090,0607,4,Boavista,Académica
3091,0607,4,U. Leiria,Marítimo
3092,0607,5,Naval,Beira-Mar
3093,0607,5,Belenenses,Boavista
3094,0607,5,Marítimo,E. Amadora
3095,0607,5,Académica,Nacional
3096,0607,5,SL Benfica,Desp. Aves
3097,0607,5,Sporting CP,U. Leiria
3098,0607,5,V. Setúbal,Paços Ferreira
3099,0607,5,SC Braga,FC Porto
3100,0607,6,Beira-Mar,SC Braga
3101,0607,6,FC Porto,Marítimo
3102,0607,6,U. Leiria,SL Benfica
3103,0607,6,Desp. Aves,V. Setúbal
3104,0607,6,Paços Ferreira,Académica
3105,0607,6,Nacional,Belenenses
3106,0607,6,E. Amadora,Sporting CP
3107,0607,6,Boavista,Naval
3108,0607,7,Belenenses,Paços Ferreira
3109,0607,7,Boavista,Nacional
3110,0607,7,V. Setúbal,U. Leiria
3111,0607,7,Marítimo,Beira-Mar
3112,0607,7,Académica,Desp. Aves
3113,0607,7,SL Benfica,E. Amadora
3114,0607,7,Sporting CP,FC Porto
3115,0607,7,Naval,SC Braga
3116,0607,8,Beira-Mar,Sporting CP
3117,0607,8,U. Leiria,Académica
3118,0607,8,FC Porto,SL Benfica
3119,0607,8,Desp. Aves,Belenenses
3120,0607,8,E. Amadora,V. Setúbal
3121,0607,8,Nacional,Naval
3122,0607,8,SC Braga,Marítimo
3123,0607,8,Paços Ferreira,Boavista
3124,0607,9,Belenenses,U. Leiria
3125,0607,9,Boavista,Desp. Aves
3126,0607,9,Nacional,Paços Ferreira
3127,0607,9,Académica,E. Amadora
3128,0607,9,Naval,Marítimo
3129,0607,9,SL Benfica,Beira-Mar
3130,0607,9,Sporting CP,SC Braga
3131,0607,9,V. Setúbal,FC Porto
3132,0607,10,Beira-Mar,V. Setúbal
3133,0607,10,FC Porto,Académica
3134,0607,10,SC Braga,SL Benfica
3135,0607,10,Desp. Aves,Nacional
3136,0607,10,Paços Ferreira,Naval
3137,0607,10,Marítimo,Sporting CP
3138,0607,10,U. Leiria,Boavista
3139,0607,10,E. Amadora,Belenenses
3140,0607,11,Boavista,E. Amadora
3141,0607,11,SL Benfica,Marítimo
3142,0607,11,Nacional,U. Leiria
3143,0607,11,Académica,Beira-Mar
3144,0607,11,Paços Ferreira,Desp. Aves
3145,0607,11,Belenenses,FC Porto
3146,0607,11,Naval,Sporting CP
3147,0607,11,V. Setúbal,SC Braga
3148,0607,12,Sporting CP,SL Benfica
3149,0607,12,Beira-Mar,Belenenses
3150,0607,12,FC Porto,Boavista
3151,0607,12,Desp. Aves,Naval
3152,0607,12,U. Leiria,Paços Ferreira
3153,0607,12,E. Amadora,Nacional
3154,0607,12,SC Braga,Académica
3155,0607,12,Marítimo,V. Setúbal
3156,0607,13,Belenenses,SC Braga
3157,0607,13,Boavista,Beira-Mar
3158,0607,13,V. Setúbal,Sporting CP
3159,0607,13,Desp. Aves,U. Leiria
3160,0607,13,Académica,Marítimo
3161,0607,13,Paços Ferreira,E. Amadora
