,Season,SeasonOrder,Round,Date,Match,B365H,B365D,B365A
5232,9900,6,24,2000-04-03,V. Guimarães 1 - 0 SC Braga,,,
5233,9900,6,24,2000-04-03,U. Leiria 0 - 1 FC Porto,,,
5234,9900,6,24,2000-04-03,Salgueiros 1 - 1 E. Amadora,,,
5235,9900,6,24,2000-04-03,Santa Clara 1 - 2 Farense,,,
5236,9900,6,24,2000-04-03,V. Setúbal 2 - 0 Rio Ave,,,
5237,9900,6,24,2000-04-03,Sporting CP 1 - 1 Alverca,,,
5238,9900,6,24,2000-06-03,Belenenses 2 - 2 Campomaiorense,,,
5239,9900,6,25,2000-10-03,SC Braga 0 - 2 Sporting CP,,,
5240,9900,6,25,2000-11-03,FC Porto 2 - 1 V. Guimarães,,,
5241,9900,6,25,2000-12-03,Alverca 1 - 1 Marítimo,,,
5242,9900,6,25,2000-12-03,Boavista 1 - 1 SL Benfica,,,
5243,9900,6,25,2000-12-03,Campomaiorense 2 - 0 U. Leiria,,,
5244,9900,6,25,2000-12-03,Farense 0 - 0 V. Setúbal,,,
5245,9900,6,25,2000-12-03,Gil Vicente 2 - 0 Salgueiros,,,
5246,9900,6,25,2000-12-03,Rio Ave 3 - 0 Belenenses,,,
5247,9900,6,25,2000-03-13,E. Amadora 0 - 0 Santa Clara,,,
5248,9900,6,26,2000-03-17,Marítimo 1 - 0 SC Braga,,,
5249,9900,6,26,2000-03-18,Salgueiros 1 - 3 Boavista,,,
5250,9900,6,26,2000-03-18,Sporting CP 2 - 0 FC Porto,,,
5251,9900,6,26,2000-03-19,SL Benfica 3 - 2 Alverca,,,
5252,9900,6,26,2000-03-19,Farense 4 - 0 Rio Ave,,,
5253,9900,6,26,2000-03-19,V. Guimarães 4 - 1 Campomaiorense,,,
5254,9900,6,26,2000-03-19,U. Leiria 1 - 0 Belenenses,,,
5255,9900,6,26,2000-03-19,Santa Clara 0 - 0 Gil Vicente,,,
5256,9900,6,26,2000-03-19,V. Setúbal 1 - 0 E. Amadora,,,
5257,9900,6,27,2000-03-24,Campomaiorense 0 - 2 Sporting CP,,,
5258,9900,6,27,2000-03-25,Belenenses 2 - 0 V. Guimarães,,,
5259,9900,6,27,2000-03-25,FC Porto 3 - 2 Marítimo,,,
5260,9900,6,27,2000-03-25,SC Braga 3 - 2 SL Benfica,,,
5261,9900,6,27,2000-03-26,Alverca 2 - 0 Salgueiros,,,
5262,9900,6,27,2000-03-26,Boavista 2 - 1 Santa Clara,,,
5263,9900,6,27,2000-03-26,E. Amadora 1 - 1 Farense,,,
5264,9900,6,27,2000-03-26,Gil Vicente 2 - 0 V. Setúbal,,,
5265,9900,6,27,2000-03-26,Rio Ave 0 - 0 U. Leiria,,,
5266,9900,6,28,2000-03-31,V. Setúbal 2 - 1 Boavista,,,
5267,9900,6,28,2000-01-04,SL Benfica 1 - 0 FC Porto,,,
5268,9900,6,28,2000-01-04,Santa Clara 4 - 3 Alverca,,,
5269,9900,6,28,2000-02-04,E. Amadora 1 - 0 Rio Ave,,,
5270,9900,6,28,2000-02-04,V. Guimarães 0 - 1 U. Leiria,,,
5271,9900,6,28,2000-02-04,Marítimo 1 - 0 Campomaiorense,,,
5272,9900,6,28,2000-02-04,Salgueiros 1 - 1 SC Braga,,,
5273,9900,6,28,2000-02-04,Sporting CP 1 - 0 Belenenses,,,
5274,9900,6,28,2000-03-04,Farense 0 - 3 Gil Vicente,,,
5275,9900,6,29,2000-07-04,U. Leiria 1 - 1 Sporting CP,,,
5276,9900,6,29,2000-07-04,Rio Ave 1 - 1 V. Guimarães,,,
5277,9900,6,29,2000-08-04,Campomaiorense 2 - 4 SL Benfica,,,
5278,9900,6,29,2000-09-04,Alverca 0 - 1 V. Setúbal,,,
5279,9900,6,29,2000-09-04,Belenenses 1 - 1 Marítimo,,,
5280,9900,6,29,2000-09-04,Gil Vicente 2 - 2 E. Amadora,,,
5281,9900,6,29,2000-09-04,FC Porto 2 - 0 Salgueiros,,,
5282,9900,6,29,2000-09-04,SC Braga 3 - 1 Santa Clara,,,
5283,9900,6,29,2000-10-04,Boavista 2 - 1 Farense,,,
5284,9900,6,30,2000-04-14,Farense 1 - 2 Alverca,,,
5285,9900,6,30,2000-04-15,Santa Clara 0 - 2 FC Porto,,,
5286,9900,6,30,2000-04-16,SL Benfica 2 - 3 Belenenses,,,
5287,9900,6,30,2000-04-16,Gil Vicente 4 - 0 Rio Ave,,,
5288,9900,6,30,2000-04-16,Marítimo 0 - 0 U. Leiria,,,
5289,9900,6,30,2000-04-16,Salgueiros 2 - 1 Campomaiorense,,,
5290,9900,6,30,2000-04-16,V. Setúbal 0 - 2 SC Braga,,,
5291,9900,6,30,2000-04-16,Sporting CP 1 - 0 V. Guimarães,,,
5292,9900,6,30,2000-04-17,E. Amadora 1 - 2 Boavista,,,
5293,9900,6,31,2000-04-21,U. Leiria 2 - 1 SL Benfica,,,
5294,9900,6,31,2000-04-21,Rio Ave 1 - 2 Sporting CP,,,
5295,9900,6,31,2000-04-22,Alverca 0 - 1 E. Amadora,,,
5296,9900,6,31,2000-04-22,Belenenses 2 - 1 Salgueiros,,,
5297,9900,6,31,2000-04-22,Boavista 2 - 0 Gil Vicente,,,
5298,9900,6,31,2000-04-22,Campomaiorense 1 - 0 Santa Clara,,,
5299,9900,6,31,2000-04-22,FC Porto 4 - 1 V. Setúbal,,,
5300,9900,6,31,2000-04-22,SC Braga 1 - 0 Farense,,,
5301,9900,6,31,2000-04-24,V. Guimarães 1 - 3 Marítimo,,,
5302,9900,6,32,2000-04-28,E. Amadora 3 - 3 SC Braga,,,
5303,9900,6,32,2000-04-29,Boavista 2 - 0 Rio Ave,,,
5304,9900,6,32,2000-04-29,Farense 3 - 3 FC Porto,,,
5305,9900,6,32,2000-04-30,SL Benfica 3 - 0 V. Guimarães,,,
5306,9900,6,32,2000-04-30,Gil Vicente 2 - 2 Alverca,,,
5307,9900,6,32,2000-04-30,Marítimo 0 - 2 Sporting CP,,,
5308,9900,6,32,2000-04-30,Salgueiros 3 - 0 U. Leiria,,,
5309,9900,6,32,2000-04-30,Santa Clara 1 - 0 Belenenses,,,
5310,9900,6,32,2000-04-30,V. Setúbal 1 - 2 Campomaiorense,,,
5311,9900,6,33,2000-05-05,V. Guimarães 2 - 2 Salgueiros,,,
5312,9900,6,33,2000-06-05,Belenenses 0 - 1 V. Setúbal,,,
5313,9900,6,33,2000-06-05,Sporting CP 0 - 1 SL Benfica,,,
5314,9900,6,33,2000-07-05,Alverca 1 - 0 Boavista,,,
5315,9900,6,33,2000-07-05,Campomaiorense 1 - 0 Farense,,,
5316,9900,6,33,2000-07-05,U. Leiria 3 - 2 Santa Clara,,,
5317,9900,6,33,2000-07-05,Marítimo 5 - 2 Rio Ave,,,
5318,9900,6,33,2000-07-05,FC Porto 2 - 1 E. Amadora,,,
5319,9900,6,33,2000-07-05,SC Braga 0 - 0 Gil Vicente,,,
5320,9900,6,34,2000-05-14,SL Benfica 2 - 1 Marítimo,,,
5321,9900,6,34,2000-05-14,Boavista 2 - 2 SC Braga,,,
5322,9900,6,34,2000-05-14,E. Amadora 3 - 0 Campomaiorense,,,
5323,9900,6,34,2000-05-14,Farense 2 - 1 Belenenses,,,
5324,9900,6,34,2000-05-14,Gil Vicente 2 - 1 FC Porto,,,
5325,9900,6,34,2000-05-14,Rio Ave 2 - 0 Alverca,,,
5326,9900,6,34,2000-05-14,Salgueiros 0 - 4 Sporting CP,,,
5327,9900,6,34,2000-05-14,Santa Clara 3 - 2 V. Guimarães,,,
5328,9900,6,34,2000-05-14,V. Setúbal 0 - 0 U. Leiria,,,
5329,9899,5,1,1998-08-21,SL Benfica 2 - 0 E. Amadora,,,
5330,9899,5,1,1998-08-21,SC Braga 2 - 1 Beira-Mar,,,
5331,9899,5,1,1998-08-22,FC Porto 4 - 0 Rio Ave,,,
5332,9899,5,1,1998-08-23,Boavista 2 - 0 V. Guimarães,,,
5333,9899,5,1,1998-08-23,Campomaiorense 2 - 2 Alverca,,,
5334,9899,5,1,1998-08-23,Desp. Chaves 1 - 0 Académica,,,
5335,9899,5,1,1998-08-23,U. Leiria 1 - 0 Marítimo,,,
5336,9899,5,1,1998-08-23,Salgueiros 4 - 2 Farense,,,
5337,9899,5,1,1998-08-24,V. Setúbal 1 - 1 Sporting CP,,,
5338,9899,5,2,1998-08-28,Sporting CP 2 - 1 Desp. Chaves,,,
5339,9899,5,2,1998-08-29,Beira-Mar 2 - 1 FC Porto,,,
5340,9899,5,2,1998-08-30,Académica 1 - 5 Campomaiorense,,,
5341,9899,5,2,1998-08-30,Alverca 0 - 0 Boavista,,,
5342,9899,5,2,1998-08-30,E. Amadora 5 - 0 V. Setúbal,,,
5343,9899,5,2,1998-08-30,Farense 0 - 2 SC Braga,,,
5344,9899,5,2,1998-08-30,V. Guimarães 0 - 0 U. Leiria,,,
5345,9899,5,2,1998-08-30,Marítimo 2 - 2 Salgueiros,,,
5346,9899,5,2,1998-08-30,Rio Ave 0 - 2 SL Benfica,,,
5347,9899,5,3,1998-11-09,Académica 2 - 2 Sporting CP,,,
5348,9899,5,3,1998-12-09,SL Benfica 3 - 0 Beira-Mar,,,
5349,9899,5,3,1998-12-09,FC Porto 2 - 0 Farense,,,
5350,9899,5,3,1998-12-09,Salgueiros 3 - 2 V. Guimarães,,,
5351,9899,5,3,1998-12-09,SC Braga 1 - 1 Marítimo,,,
5352,9899,5,3,1998-09-13,Campomaiorense 1 - 1 Boavista,,,
5353,9899,5,3,1998-09-13,Desp. Chaves 4 - 1 E. Amadora,,,
5354,9899,5,3,1998-09-13,U. Leiria 1 - 0 Alverca,,,
5355,9899,5,3,1998-09-13,V. Setúbal 1 - 2 Rio Ave,,,
5356,9899,5,4,1998-09-19,Boavista 1 - 0 U. Leiria,,,
5357,9899,5,4,1998-09-19,Sporting CP 3 - 0 Campomaiorense,,,
5358,9899,5,4,1998-09-20,Alverca 1 - 1 Salgueiros,,,
5359,9899,5,4,1998-09-20,Beira-Mar 1 - 1 V. Setúbal,,,
5360,9899,5,4,1998-09-20,E. Amadora 2 - 1 Académica,,,
5361,9899,5,4,1998-09-20,Marítimo 0 - 1 FC Porto,,,
5362,9899,5,4,1998-09-20,Rio Ave 1 - 1 Desp. Chaves,,,
5363,9899,5,4,1998-09-21,Farense 1 - 0 SL Benfica,,,
5364,9899,5,4,1998-09-21,V. Guimarães 5 - 1 SC Braga,,,
5365,9899,5,5,1998-09-25,Sporting CP 3 - 0 E. Amadora,,,
5366,9899,5,5,1998-09-26,SL Benfica 3 - 1 Marítimo,,,
5367,9899,5,5,1998-09-26,FC Porto 2 - 0 V. Guimarães,,,
5368,9899,5,5,1998-09-27,Académica 1 - 1 Rio Ave,,,
5369,9899,5,5,1998-09-27,Campomaiorense 0 - 3 U. Leiria,,,
5370,9899,5,5,1998-09-27,Desp. Chaves 1 - 0 Beira-Mar,,,
5371,9899,5,5,1998-09-27,Salgueiros 0 - 0 Boavista,,,
5372,9899,5,5,1998-09-27,SC Braga 0 - 0 Alverca,,,
5373,9899,5,5,1998-09-28,V. Setúbal 1 - 1 Farense,,,
5374,9899,5,6,1998-02-10,Beira-Mar 0 - 2 Académica,,,
5375,9899,5,6,1998-03-10,Rio Ave 0 - 1 Sporting CP,,,
5376,9899,5,6,1998-04-10,Alverca 1 - 5 FC Porto,,,
5377,9899,5,6,1998-04-10,E. Amadora 1 - 0 Campomaiorense,,,
5378,9899,5,6,1998-04-10,Farense 2 - 1 Desp. Chaves,,,
5379,9899,5,6,1998-04-10,V. Guimarães 0 - 2 SL Benfica,,,
5380,9899,5,6,1998-04-10,U. Leiria 1 - 0 Salgueiros,,,
5381,9899,5,6,1998-04-10,Marítimo 0 - 1 V. Setúbal,,,
5382,9899,5,6,1998-05-10,Boavista 1 - 0 SC Braga,,,
5383,9899,5,13,1998-10-10,Académica 0 - 1 Salgueiros,,,
5384,9899,5,7,1998-10-16,V. Setúbal 1 - 0 V. Guimarães,,,
5385,9899,5,7,1998-10-17,SL Benfica 2 - 2 Alverca,,,
5386,9899,5,7,1998-10-17,Sporting CP 0 - 0 Beira-Mar,,,
5387,9899,5,7,1998-10-18,Académica 2 - 1 Farense,,,
5388,9899,5,7,1998-10-18,Campomaiorense 0 - 0 Salgueiros,,,
5389,9899,5,7,1998-10-18,Desp. Chaves 1 - 1 Marítimo,,,
5390,9899,5,7,1998-10-18,FC Porto 0 - 2 Boavista,,,
5391,9899,5,7,1998-10-18,SC Braga 2 - 4 U. Leiria,,,
5392,9899,5,7,1998-10-19,E. Amadora 1 - 0 Rio Ave,,,
5393,9899,5,8,1998-10-24,Farense 1 - 3 Sporting CP,,,
5394,9899,5,8,1998-10-25,Alverca 1 - 0 V. Setúbal,,,
5395,9899,5,8,1998-10-25,Beira-Mar 0 - 0 E. Amadora,,,
5396,9899,5,8,1998-10-25,Boavista 2 - 1 SL Benfica,,,
5397,9899,5,8,1998-10-25,V. Guimarães 6 - 1 Desp. Chaves,,,
5398,9899,5,8,1998-10-25,Marítimo 4 - 1 Académica,,,
5399,9899,5,8,1998-10-25,Rio Ave 3 - 1 Campomaiorense,,,
5400,9899,5,8,1998-10-26,U. Leiria 2 - 2 FC Porto,,,
5401,9899,5,8,1998-10-26,Salgueiros 1 - 1 SC Braga,,,
5402,9899,5,9,1998-10-30,SL Benfica 0 - 0 U. Leiria,,,
5403,9899,5,9,1998-10-30,Sporting CP 2 - 0 Marítimo,,,
5404,9899,5,9,1998-10-31,FC Porto 4 - 1 Salgueiros,,,
5405,9899,5,9,1998-10-31,Rio Ave 1 - 1 Beira-Mar,,,
5406,9899,5,9,1998-01-11,Académica 1 - 1 V. Guimarães,,,
5407,9899,5,9,1998-01-11,Campomaiorense 2 - 0 SC Braga,,,
5408,9899,5,9,1998-01-11,Desp. Chaves 1 - 1 Alverca,,,
5409,9899,5,9,1998-01-11,E. Amadora 2 - 1 Farense,,,
5410,9899,5,9,1998-01-11,V. Setúbal 1 - 3 Boavista,,,
5411,9899,5,10,1998-06-11,Boavista 4 - 1 Desp. Chaves,,,
5412,9899,5,10,1998-07-11,Alverca 2 - 1 Académica,,,
5413,9899,5,10,1998-07-11,Beira-Mar 2 - 1 Campomaiorense,,,
5414,9899,5,10,1998-07-11,Farense 0 - 1 Rio Ave,,,
5415,9899,5,10,1998-07-11,V. Guimarães 1 - 1 Sporting CP,,,
5416,9899,5,10,1998-07-11,U. Leiria 0 - 1 V. Setúbal,,,
5417,9899,5,10,1998-07-11,Marítimo 1 - 1 E. Amadora,,,
5418,9899,5,10,1998-09-11,SC Braga 3 - 3 FC Porto,,,
5419,9899,5,10,1998-10-11,Salgueiros 1 - 1 SL Benfica,,,
5420,9899,5,11,1998-11-13,Académica 2 - 3 Boavista,,,
5421,9899,5,11,1998-11-14,Campomaiorense 0 - 2 FC Porto,,,
5422,9899,5,11,1998-11-14,E. Amadora 1 - 1 V. Guimarães,,,
5423,9899,5,11,1998-11-15,Beira-Mar 0 - 1 Farense,,,
5424,9899,5,11,1998-11-15,SL Benfica 4 - 1 SC Braga,,,
5425,9899,5,11,1998-11-15,Desp. Chaves 1 - 2 U. Leiria,,,
5426,9899,5,11,1998-11-15,Rio Ave 2 - 1 Marítimo,,,
5427,9899,5,11,1998-11-15,V. Setúbal 3 - 0 Salgueiros,,,
5428,9899,5,11,1998-11-15,Sporting CP 2 - 0 Alverca,,,
5429,9899,5,12,1998-11-20,V. Guimarães 3 - 0 Rio Ave,,,
5430,9899,5,12,1998-11-21,FC Porto 3 - 1 SL Benfica,,,
5431,9899,5,12,1998-11-21,SC Braga 3 - 0 V. Setúbal,,,
5432,9899,5,12,1998-11-22,Alverca 0 - 1 E. Amadora,,,
5433,9899,5,12,1998-11-22,Boavista 2 - 2 Sporting CP,,,
5434,9899,5,12,1998-11-22,Farense 2 - 1 Campomaiorense,,,
5435,9899,5,12,1998-11-22,U. Leiria 1 - 0 Académica,,,
5436,9899,5,12,1998-11-22,Marítimo 1 - 1 Beira-Mar,,,
5437,9899,5,12,1998-11-22,Salgueiros 2 - 0 Desp. Chaves,,,
5438,9899,5,13,1998-11-28,Sporting CP 2 - 0 U. Leiria,,,
5439,9899,5,13,1998-11-29,Beira-Mar 0 - 0 V. Guimarães,,,
5440,9899,5,13,1998-11-29,Campomaiorense 0 - 5 SL Benfica,,,
5441,9899,5,13,1998-11-29,Desp. Chaves 1 - 2 SC Braga,,,
5442,9899,5,13,1998-11-29,E. Amadora 2 - 1 Boavista,,,
5443,9899,5,13,1998-11-29,Farense 0 - 0 Marítimo,,,
5444,9899,5,13,1998-11-29,Rio Ave 0 - 0 Alverca,,,
5445,9899,5,13,1998-11-30,V. Setúbal 1 - 2 FC Porto,,,
5446,9899,5,14,1998-04-12,SL Benfica 2 - 0 V. Setúbal,,,
5447,9899,5,14,1998-04-12,Salgueiros 2 - 1 Sporting CP,,,
5448,9899,5,14,1998-05-12,FC Porto 1 - 0 Desp. Chaves,,,
5449,9899,5,14,1998-06-12,Alverca 1 - 1 Beira-Mar,,,
5450,9899,5,14,1998-06-12,Boavista 1 - 0 Rio Ave,,,
5451,9899,5,14,1998-06-12,V. Guimarães 1 - 0 Farense,,,
5452,9899,5,14,1998-06-12,U. Leiria 0 - 1 E. Amadora,,,
5453,9899,5,14,1998-06-12,Marítimo 0 - 1 Campomaiorense,,,
5454,9899,5,14,1998-07-12,SC Braga 2 - 2 Académica,,,
5455,9899,5,15,1998-12-12,Sporting CP 4 - 1 SC Braga,,,
5456,9899,5,15,1998-12-13,Beira-Mar 1 - 1 Boavista,,,
5457,9899,5,15,1998-12-13,Campomaiorense 1 - 2 V. Setúbal,,,
5458,9899,5,15,1998-12-13,E. Amadora 1 - 1 Salgueiros,,,
5459,9899,5,15,1998-12-13,Farense 1 - 0 Alverca,,,
5460,9899,5,15,1998-12-13,Marítimo 1 - 0 V. Guimarães,,,
5461,9899,5,15,1998-12-13,Rio Ave 1 - 0 U. Leiria,,,
5462,9899,5,15,1998-12-14,Académica 0 - 2 FC Porto,,,
5463,9899,5,15,1998-12-14,Desp. Chaves 0 - 4 SL Benfica,,,
5464,9899,5,16,1998-12-18,Boavista 3 - 0 Farense,,,
5465,9899,5,16,1998-12-19,Campomaiorense 1 - 0 V. Guimarães,,,
5466,9899,5,16,1998-12-19,FC Porto 3 - 2 Sporting CP,,,
5467,9899,5,16,1998-12-20,Alverca 3 - 0 Marítimo,,,
5468,9899,5,16,1998-12-20,SL Benfica 3 - 0 Académica,,,
5469,9899,5,16,1998-12-20,U. Leiria 1 - 0 Beira-Mar,,,
5470,9899,5,16,1998-12-20,Salgueiros 5 - 1 Rio Ave,,,
5471,9899,5,16,1998-12-20,V. Setúbal 1 - 0 Desp. Chaves,,,
5472,9899,5,16,1998-12-20,SC Braga 1 - 1 E. Amadora,,,
5473,9899,5,17,1999-03-01,Beira-Mar 4 - 1 Salgueiros,,,
5474,9899,5,17,1999-03-01,Desp. Chaves 3 - 2 Campomaiorense,,,
5475,9899,5,17,1999-03-01,Farense 1 - 1 U. Leiria,,,
5476,9899,5,17,1999-03-01,V. Guimarães 3 - 1 Alverca,,,
5477,9899,5,17,1999-03-01,Marítimo 3 - 0 Boavista,,,
5478,9899,5,17,1999-03-01,Rio Ave 1 - 2 SC Braga,,,
5479,9899,5,17,1999-03-01,Sporting CP 1 - 2 SL Benfica,,,
5480,9899,5,17,1999-04-01,Académica 2 - 0 V. Setúbal,,,
5481,9899,5,17,1999-04-01,E. Amadora 1 - 1 FC Porto,,,
5482,9899,5,18,1999-01-15,Sporting CP 0 - 0 V. Setúbal,,,
5483,9899,5,18,1999-01-16,Académica 1 - 2 Desp. Chaves,,,
5484,9899,5,18,1999-01-16,E. Amadora 0 - 1 SL Benfica,,,
5485,9899,5,18,1999-01-17,Alverca 2 - 1 Campomaiorense,,,
5486,9899,5,18,1999-01-17,Beira-Mar 4 - 2 SC Braga,,,
5487,9899,5,18,1999-01-17,Farense 2 - 1 Salgueiros,,,
5488,9899,5,18,1999-01-17,V. Guimarães 2 - 3 Boavista,,,
5489,9899,5,18,1999-01-17,Marítimo 3 - 2 U. Leiria,,,
5490,9899,5,18,1999-01-18,Rio Ave 1 - 1 FC Porto,,,
5491,9899,5,19,1999-01-22,U. Leiria 0 - 1 V. Guimarães,,,
5492,9899,5,19,1999-01-23,SL Benfica 3 - 1 Rio Ave,,,
5493,9899,5,19,1999-01-23,Boavista 3 - 0 Alverca,,,
5494,9899,5,19,1999-01-23,Desp. Chaves 2 - 2 Sporting CP,,,
5495,9899,5,19,1999-01-24,Campomaiorense 2 - 1 Académica,,,
5496,9899,5,19,1999-01-24,FC Porto 7 - 0 Beira-Mar,,,
5497,9899,5,19,1999-01-24,Salgueiros 2 - 2 Marítimo,,,
5498,9899,5,19,1999-01-24,V. Setúbal 2 - 0 E. Amadora,,,
5499,9899,5,19,1999-01-25,SC Braga 0 - 0 Farense,,,
5500,9899,5,20,1999-01-29,Beira-Mar 1 - 1 SL Benfica,,,
5501,9899,5,20,1999-01-30,Boavista 2 - 1 Campomaiorense,,,
5502,9899,5,20,1999-01-30,Farense 0 - 3 FC Porto,,,
5503,9899,5,20,1999-01-30,Rio Ave 1 - 1 V. Setúbal,,,
5504,9899,5,20,1999-01-31,Alverca 0 - 2 U. Leiria,,,
5505,9899,5,20,1999-01-31,E. Amadora 2 - 1 Desp. Chaves,,,
5506,9899,5,20,1999-01-31,Marítimo 3 - 0 SC Braga,,,
5507,9899,5,20,1999-01-31,Sporting CP 5 - 0 Académica,,,
5508,9899,5,20,1999-01-02,V. Guimarães 3 - 3 Salgueiros,,,
5509,9899,5,21,1999-05-02,SL Benfica 5 - 0 Farense,,,
5510,9899,5,21,1999-05-02,FC Porto 1 - 0 Marítimo,,,
5511,9899,5,21,1999-06-02,Campomaiorense 0 - 0 Sporting CP,,,
5512,9899,5,21,1999-06-02,SC Braga 2 - 1 V. Guimarães,,,
5513,9899,5,21,1999-07-02,Académica 2 - 2 E. Amadora,,,
5514,9899,5,21,1999-07-02,Desp. Chaves 0 - 0 Rio Ave,,,
5515,9899,5,21,1999-07-02,U. Leiria 0 - 0 Boavista,,,
5516,9899,5,21,1999-07-02,Salgueiros 0 - 0 Alverca,,,
5517,9899,5,21,1999-07-02,V. Setúbal 0 - 0 Beira-Mar,,,
5518,9899,5,22,1999-12-02,Boavista 2 - 1 Salgueiros,,,
5519,9899,5,22,1999-02-13,Alverca 0 - 0 SC Braga,,,
5520,9899,5,22,1999-02-13,Beira-Mar 1 - 1 Desp. Chaves,,,
5521,9899,5,22,1999-02-13,Farense 1 - 1 V. Setúbal,,,
5522,9899,5,22,1999-02-13,V. Guimarães 3 - 2 FC Porto,,,
5523,9899,5,22,1999-02-13,U. Leiria 3 - 1 Campomaiorense,,,
5524,9899,5,22,1999-02-13,Marítimo 1 - 0 SL Benfica,,,
5525,9899,5,22,1999-02-13,Rio Ave 1 - 1 Académica,,,
5526,9899,5,22,1999-02-14,E. Amadora 0 - 1 Sporting CP,,,
5527,9899,5,23,1999-02-19,Sporting CP 2 - 0 Rio Ave,,,
5528,9899,5,23,1999-02-20,Salgueiros 0 - 0 U. Leiria,,,
5529,9899,5,23,1999-02-20,SC Braga 1 - 2 Boavista,,,
5530,9899,5,23,1999-02-21,Académica 1 - 0 Beira-Mar,,,
5531,9899,5,23,1999-02-21,SL Benfica 3 - 1 V. Guimarães,,,
5532,9899,5,23,1999-02-21,Campomaiorense 3 - 0 E. Amadora,,,
5533,9899,5,23,1999-02-21,Desp. Chaves 4 - 4 Farense,,,
5534,9899,5,23,1999-02-21,FC Porto 3 - 1 Alverca,,,
5535,9899,5,23,1999-02-21,V. Setúbal 3 - 1 Marítimo,,,
5536,9899,5,24,1999-02-26,U. Leiria 0 - 0 SC Braga,,,
5537,9899,5,24,1999-02-27,Beira-Mar 2 - 2 Sporting CP,,,
5538,9899,5,24,1999-02-27,Rio Ave 1 - 1 E. Amadora,,,
5539,9899,5,24,1999-02-28,Alverca 0 - 2 SL Benfica,,,
5540,9899,5,24,1999-02-28,Boavista 0 - 0 FC Porto,,,
5541,9899,5,24,1999-02-28,Farense 2 - 0 Académica,,,
5542,9899,5,24,1999-02-28,Marítimo 2 - 2 Desp. Chaves,,,
5543,9899,5,24,1999-02-28,Salgueiros 1 - 1 Campomaiorense,,,
5544,9899,5,24,1999-01-03,V. Guimarães 2 - 0 V. Setúbal,,,
5545,9899,5,25,1999-12-03,Sporting CP 1 - 0 Farense,,,
5546,9899,5,25,1999-03-13,Desp. Chaves 2 - 3 V. Guimarães,,,
5547,9899,5,25,1999-03-13,FC Porto 3 - 1 U. Leiria,,,
5548,9899,5,25,1999-03-14,Académica 1 - 3 Marítimo,,,
5549,9899,5,25,1999-03-14,SL Benfica 0 - 3 Boavista,,,
5550,9899,5,25,1999-03-14,Campomaiorense 0 - 0 Rio Ave,,,
5551,9899,5,25,1999-03-14,E. Amadora 1 - 2 Beira-Mar,,,
5552,9899,5,25,1999-03-14,V. Setúbal 4 - 0 Alverca,,,
5553,9899,5,25,1999-03-14,SC Braga 1 - 1 Salgueiros,,,
5554,9899,5,26,1999-03-19,Boavista 1 - 1 V. Setúbal,,,
5555,9899,5,26,1999-03-20,Marítimo 1 - 3 Sporting CP,,,
5556,9899,5,26,1999-03-20,Salgueiros 1 - 3 FC Porto,,,
5557,9899,5,26,1999-03-21,Alverca 3 - 1 Desp. Chaves,,,
5558,9899,5,26,1999-03-21,Beira-Mar 1 - 2 Rio Ave,,,
5559,9899,5,26,1999-03-21,Farense 1 - 1 E. Amadora,,,
5560,9899,5,26,1999-03-21,V. Guimarães 1 - 1 Académica,,,
5561,9899,5,26,1999-03-21,U. Leiria 1 - 1 SL Benfica,,,
5562,9899,5,26,1999-03-21,SC Braga 0 - 2 Campomaiorense,,,
5563,9899,5,27,1999-02-04,E. Amadora 1 - 0 Marítimo,,,
5564,9899,5,27,1999-03-04,Académica 0 - 5 Alverca,,,
5565,9899,5,27,1999-03-04,SL Benfica 5 - 0 Salgueiros,,,
5566,9899,5,27,1999-03-04,Campomaiorense 4 - 1 Beira-Mar,,,
5567,9899,5,27,1999-03-04,Desp. Chaves 1 - 1 Boavista,,,
5568,9899,5,27,1999-03-04,Rio Ave 2 - 2 Farense,,,
5569,9899,5,27,1999-03-04,V. Setúbal 1 - 0 U. Leiria,,,
5570,9899,5,27,1999-03-04,Sporting CP 3 - 0 V. Guimarães,,,
5571,9899,5,27,1999-10-04,FC Porto 1 - 0 SC Braga,,,
5572,9899,5,28,1999-04-16,Boavista 3 - 1 Académica,,,
5573,9899,5,28,1999-04-17,Alverca 3 - 2 Sporting CP,,,
5574,9899,5,28,1999-04-17,Farense 2 - 1 Beira-Mar,,,
5575,9899,5,28,1999-04-17,V. Guimarães 3 - 0 E. Amadora,,,
5576,9899,5,28,1999-04-17,SC Braga 2 - 1 SL Benfica,,,
5577,9899,5,28,1999-04-18,U. Leiria 3 - 1 Desp. Chaves,,,
5578,9899,5,28,1999-04-18,Marítimo 2 - 0 Rio Ave,,,
5579,9899,5,28,1999-04-18,FC Porto 2 - 0 Campomaiorense,,,
5580,9899,5,28,1999-04-18,Salgueiros 1 - 0 V. Setúbal,,,
5581,9899,5,29,1999-04-23,V. Setúbal 3 - 0 SC Braga,,,
5582,9899,5,29,1999-04-24,SL Benfica 1 - 1 FC Porto,,,
5583,9899,5,29,1999-04-24,E. Amadora 1 - 0 Alverca,,,
5584,9899,5,29,1999-04-25,Académica 0 - 1 U. Leiria,,,
5585,9899,5,29,1999-04-25,Beira-Mar 1 - 1 Marítimo,,,
5586,9899,5,29,1999-04-25,Campomaiorense 3 - 1 Farense,,,
5587,9899,5,29,1999-04-25,Sporting CP 1 - 1 Boavista,,,
